>>> Initializing clothing shape model...
>>> Star initialized.
training... 465800/500000: loss: 123.349
training... 465900/500000: loss: 132.828
training... 466000/500000: loss: 129.876
training... 466100/500000: loss: 123.808
training... 466200/500000: loss: 122.174
training... 466300/500000: loss: 139.001
training... 466400/500000: loss: 123.612
training... 466500/500000: loss: 131.820
training... 466600/500000: loss: 126.049
training... 466700/500000: loss: 132.392
training... 466800/500000: loss: 116.466
training... 466900/500000: loss: 122.843
training... 467000/500000: loss: 125.993
training... 467100/500000: loss: 127.888
training... 467200/500000: loss: 121.719
training... 467300/500000: loss: 131.426
training... 467400/500000: loss: 123.950
training... 467500/500000: loss: 124.102
training... 467600/500000: loss: 126.314
training... 467700/500000: loss: 132.401
training... 467800/500000: loss: 128.880
training... 467900/500000: loss: 136.537
training... 468000/500000: loss: 130.823
training... 468100/500000: loss: 131.184
training... 468200/500000: loss: 118.641
training... 468300/500000: loss: 125.180
training... 468400/500000: loss: 119.265
training... 468500/500000: loss: 128.553
training... 468600/500000: loss: 126.297
training... 468700/500000: loss: 122.473
training... 468800/500000: loss: 129.586
training... 468900/500000: loss: 120.742
training... 469000/500000: loss: 121.515
training... 469100/500000: loss: 126.669
training... 469200/500000: loss: 128.531
training... 469300/500000: loss: 124.318
training... 469400/500000: loss: 134.026
training... 469500/500000: loss: 128.199
training... 469600/500000: loss: 124.293
training... 469700/500000: loss: 124.692
training... 469800/500000: loss: 127.004
training... 469900/500000: loss: 131.691
training... 470000/500000: loss: 124.016
training... 470100/500000: loss: 126.691
training... 470200/500000: loss: 120.979
training... 470300/500000: loss: 123.089
training... 470400/500000: loss: 125.672
training... 470500/500000: loss: 132.416
training... 470600/500000: loss: 120.662
training... 470700/500000: loss: 137.505
training... 470800/500000: loss: 128.098
training... 470900/500000: loss: 128.131
training... 471000/500000: loss: 127.478
training... 471100/500000: loss: 130.208
training... 471200/500000: loss: 114.546
training... 471300/500000: loss: 125.847
training... 471400/500000: loss: 133.651
training... 471500/500000: loss: 125.034
training... 471600/500000: loss: 122.464
training... 471700/500000: loss: 126.029
training... 471800/500000: loss: 119.049
training... 471900/500000: loss: 129.000
training... 472000/500000: loss: 128.238
training... 472100/500000: loss: 126.738
training... 472200/500000: loss: 123.792
training... 472300/500000: loss: 122.791
training... 472400/500000: loss: 123.007
training... 472500/500000: loss: 126.794
training... 472600/500000: loss: 126.575
training... 472700/500000: loss: 119.717
training... 472800/500000: loss: 128.211
training... 472900/500000: loss: 121.716
training... 473000/500000: loss: 128.251
training... 473100/500000: loss: 119.305
training... 473200/500000: loss: 136.232
training... 473300/500000: loss: 131.427
training... 473400/500000: loss: 127.427
training... 473500/500000: loss: 122.952
training... 473600/500000: loss: 129.996
training... 473700/500000: loss: 130.132
training... 473800/500000: loss: 127.585
training... 473900/500000: loss: 122.736
training... 474000/500000: loss: 128.755
training... 474100/500000: loss: 119.031
training... 474200/500000: loss: 123.195
training... 474300/500000: loss: 127.848
training... 474400/500000: loss: 128.170
training... 474500/500000: loss: 128.523
training... 474600/500000: loss: 128.371
training... 474700/500000: loss: 119.599
training... 474800/500000: loss: 119.552
training... 474900/500000: loss: 124.231
training... 475000/500000: loss: 123.563
training... 475100/500000: loss: 127.819
training... 475200/500000: loss: 132.360
training... 475300/500000: loss: 129.767
training... 475400/500000: loss: 124.603
training... 475500/500000: loss: 124.648
training... 475600/500000: loss: 122.570
training... 475700/500000: loss: 128.501
training... 475800/500000: loss: 123.013
training... 475900/500000: loss: 115.397
training... 476000/500000: loss: 117.255
training... 476100/500000: loss: 125.341
training... 476200/500000: loss: 128.589
training... 476300/500000: loss: 116.947
training... 476400/500000: loss: 126.180
training... 476500/500000: loss: 130.116
training... 476600/500000: loss: 122.934
training... 476700/500000: loss: 131.488
training... 476800/500000: loss: 123.635
training... 476900/500000: loss: 124.844
training... 477000/500000: loss: 125.792
training... 477100/500000: loss: 113.710
training... 477200/500000: loss: 126.051
training... 477300/500000: loss: 132.965
training... 477400/500000: loss: 123.241
training... 477500/500000: loss: 129.865
training... 477600/500000: loss: 125.805
training... 477700/500000: loss: 123.106
training... 477800/500000: loss: 126.577
training... 477900/500000: loss: 124.799
training... 478000/500000: loss: 128.803
training... 478100/500000: loss: 128.203
training... 478200/500000: loss: 134.737
training... 478300/500000: loss: 128.066
training... 478400/500000: loss: 132.372
training... 478500/500000: loss: 114.947
training... 478600/500000: loss: 121.247
training... 478700/500000: loss: 125.493
training... 478800/500000: loss: 137.403
training... 478900/500000: loss: 121.820
training... 479000/500000: loss: 119.255
training... 479100/500000: loss: 117.155
training... 479200/500000: loss: 129.536
training... 479300/500000: loss: 121.207
training... 479400/500000: loss: 129.784
training... 479500/500000: loss: 127.689
training... 479600/500000: loss: 123.197
training... 479700/500000: loss: 129.791
training... 479800/500000: loss: 121.424
training... 479900/500000: loss: 118.750
training... 480000/500000: loss: 118.741
training... 480100/500000: loss: 127.862
training... 480200/500000: loss: 121.860
training... 480300/500000: loss: 119.107
training... 480400/500000: loss: 125.749
training... 480500/500000: loss: 121.348
training... 480600/500000: loss: 125.228
training... 480700/500000: loss: 129.883
training... 480800/500000: loss: 121.675
training... 480900/500000: loss: 124.285
training... 481000/500000: loss: 122.553
training... 481100/500000: loss: 119.395
training... 481200/500000: loss: 131.122
training... 481300/500000: loss: 123.106
training... 481400/500000: loss: 129.844
training... 481500/500000: loss: 120.913
training... 481600/500000: loss: 126.607
training... 481700/500000: loss: 123.562
training... 481800/500000: loss: 129.196
training... 481900/500000: loss: 121.660
training... 482000/500000: loss: 124.768
training... 482100/500000: loss: 127.632
training... 482200/500000: loss: 126.805
training... 482300/500000: loss: 125.831
training... 482400/500000: loss: 120.501
training... 482500/500000: loss: 122.734
training... 482600/500000: loss: 119.408
training... 482700/500000: loss: 124.636
training... 482800/500000: loss: 122.037
training... 482900/500000: loss: 123.312
training... 483000/500000: loss: 127.368
training... 483100/500000: loss: 131.366
training... 483200/500000: loss: 122.796
training... 483300/500000: loss: 129.759
training... 483400/500000: loss: 131.387
training... 483500/500000: loss: 126.471
training... 483600/500000: loss: 131.933
training... 483700/500000: loss: 122.639
training... 483800/500000: loss: 121.341
training... 483900/500000: loss: 128.638
training... 484000/500000: loss: 114.092
training... 484100/500000: loss: 129.924
training... 484200/500000: loss: 126.420
training... 484300/500000: loss: 129.575
training... 484400/500000: loss: 121.700
training... 484500/500000: loss: 124.685
training... 484600/500000: loss: 126.539
training... 484700/500000: loss: 113.607
training... 484800/500000: loss: 114.537
training... 484900/500000: loss: 124.625
training... 485000/500000: loss: 131.343
training... 485100/500000: loss: 119.803
training... 485200/500000: loss: 119.986
training... 485300/500000: loss: 127.961
training... 485400/500000: loss: 132.109
training... 485500/500000: loss: 126.749
training... 485600/500000: loss: 124.487
training... 485700/500000: loss: 132.237
training... 485800/500000: loss: 123.529
training... 485900/500000: loss: 120.070
training... 486000/500000: loss: 120.057
training... 486100/500000: loss: 125.601
training... 486200/500000: loss: 129.110
training... 486300/500000: loss: 128.396
training... 486400/500000: loss: 126.562
training... 486500/500000: loss: 116.824
training... 486600/500000: loss: 122.022
training... 486700/500000: loss: 132.563
training... 486800/500000: loss: 125.483
training... 486900/500000: loss: 134.298
training... 487000/500000: loss: 130.011
training... 487100/500000: loss: 120.931
training... 487200/500000: loss: 125.709
training... 487300/500000: loss: 124.585
training... 487400/500000: loss: 129.434
training... 487500/500000: loss: 128.488
training... 487600/500000: loss: 117.857
training... 487700/500000: loss: 119.564
training... 487800/500000: loss: 127.843
training... 487900/500000: loss: 123.708
training... 488000/500000: loss: 126.668
training... 488100/500000: loss: 121.760
training... 488200/500000: loss: 125.713
training... 488300/500000: loss: 119.565
training... 488400/500000: loss: 126.560
training... 488500/500000: loss: 120.709
training... 488600/500000: loss: 121.204
training... 488700/500000: loss: 140.121
training... 488800/500000: loss: 133.086
training... 488900/500000: loss: 125.524
training... 489000/500000: loss: 118.104
training... 489100/500000: loss: 126.480
training... 489200/500000: loss: 116.263
training... 489300/500000: loss: 123.402
training... 489400/500000: loss: 121.191
training... 489500/500000: loss: 118.715
training... 489600/500000: loss: 121.026
training... 489700/500000: loss: 120.159
training... 489800/500000: loss: 122.856
training... 489900/500000: loss: 126.088
training... 490000/500000: loss: 134.296
training... 490100/500000: loss: 123.070
training... 490200/500000: loss: 124.588
training... 490300/500000: loss: 125.219
training... 490400/500000: loss: 118.004
training... 490500/500000: loss: 118.479
training... 490600/500000: loss: 125.688
training... 490700/500000: loss: 124.665
training... 490800/500000: loss: 124.933
training... 490900/500000: loss: 122.502
training... 491000/500000: loss: 124.161
training... 491100/500000: loss: 132.026
training... 491200/500000: loss: 122.910
training... 491300/500000: loss: 130.038
training... 491400/500000: loss: 118.814
training... 491500/500000: loss: 130.675
training... 491600/500000: loss: 125.984
training... 491700/500000: loss: 123.070
training... 491800/500000: loss: 133.328
training... 491900/500000: loss: 118.259
training... 492000/500000: loss: 125.235
training... 492100/500000: loss: 123.564
training... 492200/500000: loss: 129.159
training... 492300/500000: loss: 124.807
training... 492400/500000: loss: 110.006
training... 492500/500000: loss: 127.571
training... 492600/500000: loss: 122.414
training... 492700/500000: loss: 129.264
training... 492800/500000: loss: 124.854
training... 492900/500000: loss: 125.119
training... 493000/500000: loss: 124.635
training... 493100/500000: loss: 116.650
training... 493200/500000: loss: 121.586
training... 493300/500000: loss: 128.916
